timestamp,fold,epoch,phase,lr,train_loss,train_f1,val_loss,val_f1,val_source,improved,epoch_secs
2026-05-08 19:54:29,3,1,warmup,1.00e-06,1.3364,0.4125,1.1654,0.4837,model,1,1039
2026-05-08 20:11:35,3,2,warmup,3.40e-05,0.8908,0.6772,0.6760,0.8606,model,1,1024
2026-05-08 20:28:41,3,3,warmup,6.70e-05,0.7629,0.7364,0.7875,0.8259,model,0,1024
2026-05-08 20:45:44,3,4,cosine,1.00e-04,0.7270,0.7545,0.7174,0.8492,ema,0,1023
